Company Name,Industry,Symbol,Series
RENAISSANCE GLOBAL LIMITED,,RGL,EQ
RHETAN TMT LIMITED,,RHETAN,EQ
RHI MAGNESITA INDIA LTD,,RHIM,EQ
ROBUST HOTELS LIMITED,,RHL,EQ
RICO AUTO INDUSTRIES LIMITED,,RICOAUTO,EQ
RELIANCE INDUSTRIAL INFRASTRUCTURE LIMITED,,RIIL,EQ
RAAJMARG INFRA INVESTMENT TRUST,,RIIT,IV
RACHANA INFRASTRUCTURE LIMITED,,RILINFRA,SM
RISHABH INSTRUMENTS LIMITED,,RISHABH,EQ
RITCO LOGISTICS LIMITED,,RITCO,EQ
RITES LIMITED,,RITES,EQ
RAVI KUMAR DISTILLERIES LIMITED,,RKDL,EQ
RAMKRISHNA FORGINGS LIMITED,,RKFORGE,EQ
R K SWAMY LIMITED,,RKSWAMY,EQ
RANE (MADRAS) LIMITED,,RML,EQ
RNFI SERVICES LIMITED,,RNFI,SM
ROADSTAR INFRA INVESTMENT TRUST,,ROADSTAR,IV
ROYAL ORCHID HOTELS LIMITED,,ROHLTD,EQ
ROLEX RINGS LIMITED,,ROLEXRINGS,EQ
RAJ OIL MILLS LIMITED,,ROML,EQ
ROSSARI BIOTECH LIMITED,,ROSSARI,EQ
ROSSELL INDIA LIMITED,,ROSSELLIND,EQ
ROSSELL TECHSYS LIMITED,,ROSSTECH,EQ
ROTO PUMPS LIMITED,,ROTO,EQ
ROUTE MOBILE LIMITED,,ROUTE,EQ
ROYAL ARC ELECTRODES LIMITED,,ROYALARC,SM
RAGHAV PRODUCTIVITY ENHANCERS LIMITED,,RPEL,EQ
RPG LIFE SCIENCES LIMITED,,RPGLIFE,EQ
RELIANCE POWER LIMITED,,RPOWER,EQ
R.P.P. INFRA PROJECTS LIMITED,,RPPINFRA,EQ
RAJSHREE POLYPACK LIMITED,,RPPL,EQ
RASHI PERIPHERALS LIMITED,,RPTECH,EQ
RRIL LIMITED,,RRIL,EQ
R R KABEL LIMITED,,RRKABEL,EQ
RSD FINANCE LIMITED,,RSDFIN,EQ
RAJPUTANA STAINLESS LIMITED,,RSL,EQ
RSWM LIMITED,,RSWM,EQ
R SYSTEMS INTERNATIONAL LIMITED,,RSYSTEMS,EQ
RATTANINDIA ENTERPRISES LIMITED,,RTNINDIA,EQ
RATTANINDIA POWER LIMITED,,RTNPOWER,EQ
RUBFILA INTERNATIONAL LIMITED,,RUBFILA,EQ
RUBICON RESEARCH LIMITED,,RUBICON,EQ
THE RUBY MILLS LIMITED,,RUBYMILLS,EQ
RUCHIRA PAPERS LIMITED,,RUCHIRA,EQ
RULKA ELECTRICALS LIMITED,,RULKA,SM
RUPA & COMPANY LIMITED,,RUPA,EQ
RUSHIL DECOR LIMITED,,RUSHIL,EQ
KEYSTONE REALTORS LIMITED,,RUSTOMJEE,EQ
RAVINDER HEIGHTS LIMITED,,RVHL,EQ
REVATHI EQUIPMENT INDIA LIMITED,,RVTH,EQ
SAAKSHI MEDTECH AND PANELS LIMITED,,SAAKSHI,SM
SADHAV SHIPPING LIMITED,,SADHAV,SM
SAFARI INDUSTRIES (INDIA) LIMITED,,SAFARI,EQ
SAFE ENTERPRISES RETAIL FIXTURES LIMITED,,SAFEENTP,SM
SAGARDEEP ALLOYS LIMITED,,SAGARDEEP,EQ
SAGAR CEMENTS LIMITED,,SAGCEM,EQ
SAGILITY LIMITED,,SAGILITY,EQ
SAHAJ SOLAR LIMITED,,SAHAJSOLAR,SM
SAHANA SYSTEM LIMITED,,SAHANA,SM
SAHASRA ELECTRONIC SOLUTIONS LIMITED,,SAHASRA,SM
SHALIBHADRA FINANCE LIMITED,,SAHLIBHFI,EQ
SAHYADRI INDUSTRIES LIMITED,,SAHYADRI,EQ
SAMEERA AGRO AND INFRA LIMITED,,SAIFL,SM
SAI LIFE SCIENCES LIMITED,,SAILIFE,EQ
SAI PARENTERALS LIMITED,,SAIPARENT,EQ
SAJ HOTELS LIMITED,,SAJHOTELS,SM
SAKAR HEALTHCARE LIMITED,,SAKAR,EQ
SAKTHI SUGARS LIMITED,,SAKHTISUG,EQ
SAKSOFT LIMITED,,SAKSOFT,EQ
SALASAR TECHNO ENGINEERING LIMITED,,SALASAR,EQ
SALONA COTSPIN LIMITED,,SALONA,EQ
SALZER ELECTRONICS LIMITED,,SALZERELEC,EQ
SAMBHV STEEL TUBES LIMITED,,SAMBHV,EQ
SAMHI HOTELS LIMITED,,SAMHI,EQ
SAMPANN UTPADAN INDIA LIMITED,,SAMPANN,EQ
THE SANDESH LIMITED,,SANDESH,EQ
SANDHAR TECHNOLOGIES LIMITED,,SANDHAR,EQ
SANDUR MANGANESE & IRON ORES LIMITED,,SANDUMA,EQ
SANGAM (INDIA) LIMITED,,SANGAMIND,EQ
SANGHVI MOVERS LIMITED,,SANGHVIMOV,EQ
SANOFI INDIA LIMITED,,SANOFI,EQ
SANOFI CONSUMER HEALTHCARE INDIA LIMITED,,SANOFICONR,EQ
SANSERA ENGINEERING LIMITED,,SANSERA,EQ
SANSTAR LIMITED,,SANSTAR,EQ
SAPPHIRE FOODS INDIA LIMITED,,SAPPHIRE,EQ
SHREE AJIT PULP & PAPER LIMITED,,SAPPL,EQ
SARDA ENERGY & MINERALS LIMITED,,SARDAEN,EQ
SAREGAMA INDIA LIMITED,,SAREGAMA,EQ
SARLA PERFORMANCE FIBERS LIMITED,,SARLAPOLY,EQ
SAR TELEVENTURE LIMITED,,SARTELE,SM
SASKEN TECHNOLOGIES LIMITED,,SASKEN,EQ
SATIA INDUSTRIES LIMITED,,SATIA,EQ
SATIN CREDITCARE NETWORK LIMITED,,SATIN,EQ
SATTVA ENGINEERING CONSTRUCTION LIMITED,,SATTVAENGG,SM
SAURASHTRA CEMENT LIMITED,,SAURASHCEM,EQ
SAVY INFRA AND LOGISTICS LIMITED,,SAVY,SM
SAWALIYA FOOD PRODUCTS LIMITED,,SAWALIYA,SM
SAYAJI HOTELS LIMITED,,SAYAJIHOTL,EQ
SBC EXPORTS LIMITED,,SBC,EQ
SHIVALIK BIMETAL CONTROLS LIMITED,,SBCL,EQ
SBFC FINANCE LIMITED,,SBFC,EQ
SBI MUTUAL FUND - SBI BSE PSU BANK ETF,,SBIBPB,EQ
SBI MUTUAL FUND - SBI ETF CONSUMPTION,,SBIETFCON,EQ
SBI MUTUAL FUND-SBI ETF IT,,SBIETFIT,EQ
SBI MUTUAL FUND - SBI ETF PRIVATE BANK - SBI ETF PRIVATE BANK,,SBIETFPB,EQ
SBI MUTUAL FUND - SBI - ETF QUALITY - SBI-ETF QUALITY,,SBIETFQLTY,EQ
SBI NIFTY MIDCAP150 MOMENTUM 50 ETF,,SBIMIDMOM,EQ
SBI MUTUAL FUND - SBI NIFTY50 EQUAL WEIGHT ETF,,SBINEQWETF,EQ
SBI MUTUAL FUND - SBI NIFTY MIDCAP 150 ETF,,SBINMID150,EQ
SBI MUTUAL FUND - SBI SILVER ETF,,SBISILVER,EQ
SCAN STEELS LIMITED,,SCANSTL,EQ
SCHAEFFLER INDIA LIMITED,,SCHAEFFLER,EQ
S CHAND AND COMPANY LIMITED,,SCHAND,EQ
SHIPPING CORPORATION OF INDIA LIMITED,,SCI,EQ
SHIPPING CORPORATION OF INDIA LAND AND ASSETS LIMITED,,SCILAL,EQ
SHARP CHUCKS AND MACHINES LIMITED,,SCML,SM
SCODA TUBES LIMITED,,SCODATUBES,EQ
SOM DISTILLERIES & BREWERIES LIMITED,,SDBL,EQ
S D RETAIL LIMITED,,SDREAMS,SM
SEAMEC LIMITED,,SEAMECLTD,EQ
SEDEMAC MECHATRONICS LIMITED,,SEDEMAC,EQ
SHANTI EDUCATIONAL INITIATIVES LIMITED,,SEIL,EQ
SUSTAINABLE ENERGY INFRA TRUST,,SEITINVIT,IV
MIRAE ASSET MUTUAL FUND - MIRAE ASSET BSE SELECT IPO ETF,,SELECTIPO,EQ
SELLOWRAP INDUSTRIES LIMITED,,SELLOWRAP,SM
SENCO GOLD LIMITED,,SENCO,EQ
SENORES PHARMACEUTICALS LIMITED,,SENORES,EQ
DSP BSE SENSEX ETF,,SENSEXADD,EQ
UTI BSE SENSEX ETF,,SENSEXBETA,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET S&P BSE SENSEX ETF,,SENSEXETF,EQ
ICICI PRUDENTIAL BSE SENSEX ETF,,SENSEXIETF,EQ
SEPC LIMITED,,SEPC,EQ
SERVOTECH RENEWABLE POWER SYSTEM LIMITED,,SERVOTECH,EQ
SESHASAYEE PAPER AND BOARDS LIMITED,,SESHAPAPER,EQ
SBI-ETF GOLD,,SETFGOLD,EQ
SBI-ETF NIFTY 50,,SETFNIF50,EQ
SBI-ETF NIFTY BANK,,SETFNIFBK,EQ
SBI-ETF NIFTY NEXT 50,,SETFNN50,EQ
STANDARD ENGINEERING TECHNOLOGY LIMITED,,SETL,EQ
SHEELA FOAM LIMITED,,SFL,EQ
SUPREME FACILITY MANAGEMENT LIMITED,,SFML,SM
SG FINSERVE LIMITED,,SGFIN,EQ
SYNERGY GREEN INDUSTRIES LIMITED,,SGIL,EQ
SG MART LIMITED,,SGMART,EQ
SHADOWFAX TECHNOLOGIES LIMITED,,SHADOWFAX,EQ
SHAH METACORP LIMITED,,SHAH,EQ
SHAH ALLOYS LIMITED,,SHAHALLOYS,EQ
SHAILY ENGINEERING PLASTICS LIMITED,,SHAILY,EQ
SHAKTI PUMPS (INDIA) LIMITED,,SHAKTIPUMP,EQ
SHALBY LIMITED,,SHALBY,EQ
SHALIMAR PAINTS LIMITED,,SHALPAINTS,EQ
SHANTHALA FMCG PRODUCTS LIMITED,,SHANTHALA,SM
SHANTI OVERSEAS (INDIA) LIMITED,,SHANTI,EQ
SHANTHI GEARS LIMITED,,SHANTIGEAR,EQ
SHANTI GOLD INTERNATIONAL LIMITED,,SHANTIGOLD,EQ
SHARDA CROPCHEM LIMITED,,SHARDACROP,EQ
SHARDA MOTOR INDUSTRIES LIMITED,,SHARDAMOTR,EQ
SHARDUL SECURITIES LIMITED,,SHARDUL,EQ
SHARE INDIA SECURITIES LIMITED,,SHAREINDIA,EQ
NIPPON INDIA ETF NIFTY 50 SHARIAH BEES,,SHARIABEES,EQ
SHRI BAJRANG ALLIANCE LIMITED,,SHBAJRG,EQ
SHEETAL UNIVERSAL LIMITED,,SHEETAL,SM
SHEMAROO ENTERTAINMENT LIMITED,,SHEMAROO,EQ
SHERA ENERGY LIMITED,,SHERA,SM
SHREEJI GLOBAL FMCG LIMITED,,SHETHJI,SM
SHILCHAR TECHNOLOGIES LIMITED,,SHILCTECH,EQ
SHILPA MEDICARE LIMITED,,SHILPAMED,EQ
SHARAT INDUSTRIES LIMITED,,SHINDL,EQ
SHIVALIK RASAYAN LIMITED,,SHIVALIK,EQ
SHIVA MILLS LIMITED,,SHIVAMILLS,EQ
SHIVASHRIT FOODS LIMITED,,SHIVASHRIT,SM
SHIVA TEXYARN LIMITED,,SHIVATEX,EQ
S H KELKAR AND COMPANY LIMITED,,SHK,EQ
SHRI HARE-KRISHNA SPONGE IRON LIMITED,,SHKSIL,SM
SHOPPERS STOP LIMITED,,SHOPERSTOP,EQ
SHRADHA REALTY LIMITED,,SHRADHA,EQ
SHREE DIGVIJAY CEMENT CO.LTD,,SHREDIGCEM,EQ
SHREE KARNI FABCOM LIMITED,,SHREEKARNI,SM
SHREE OSFM E-MOBILITY LIMITED,,SHREEOSFM,SM
SHREE PUSHKAR CHEMICALS & FERTILISERS LIMITED,,SHREEPUSHK,EQ
SHREE RAMA MULTI-TECH LIMITED,,SHREERAMA,EQ
SHREM INVIT,,SHREMINVIT,IV
SHREYANS INDUSTRIES LIMITED,,SHREYANIND,EQ
SHRI AHIMSA NATURALS LIMITED,,SHRIAHIMSA,SM
SHRI KRISHNA DEVCON LIMITED,,SHRIKRISH,EQ
SHRINGAR HOUSE OF MANGALSUTRA LIMITED,,SHRINGARMS,EQ
SHRIRAM PISTONS & RINGS LIMITED,,SHRIPISTON,EQ
SHRIRAM PROPERTIES LIMITED,,SHRIRAMPPS,EQ
SHRI TECHTEX LIMITED,,SHRITECH,SM
SHUBHSHREE BIOFUELS ENERGY LIMITED,,SHUBHSHREE,SM
SHYAM METALICS AND ENERGY LIMITED,,SHYAMMETL,EQ
SICAGEN INDIA LIMITED,,SICAGEN,EQ
SIGNET INDUSTRIES LIMITED,,SIGIND,EQ
SIGMA SOLVE LIMITED,,SIGMA,EQ
SIGNATUREGLOBAL (INDIA) LIMITED,,SIGNATURE,EQ
SIGNPOST INDIA LIMITED,,SIGNPOST,EQ
SIKA INTERPLANT SYSTEMS LIMITED,,SIKA,EQ
STANDARD INDUSTRIES LIMITED,,SIL,EQ
SILGO RETAIL LIMITED,,SILGO,EQ
SIL INVESTMENTS LIMITED,,SILINV,EQ
SILKY OVERSEAS LIMITED,,SILKY,SM
ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE SILVER ETF,,SILVER,EQ
KOTAK MAHINDRA MUTUAL FUND - KOTAK SILVER ETF,,SILVER1,EQ
360 ONE MUTUAL FUND - 360 ONE SILVER ETF,,SILVER360,EQ
DSP  MUTUAL FUND - DSP SILVER ETF,,SILVERADD,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET SILVER ETF,,SILVERAG,EQ
NIPPON INDIA MUTUAL FUND - NIPPON INDIA SILVER ETF,,SILVERBEES,EQ
UTI MUTUAL FUND - UTI SILVER EXCHANGE TRADED FUND (UTI SILVER ETF),,SILVERBETA,EQ
BANDHAN MUTUAL FUND - BANDHAN SILVER ETF,,SILVERBND,EQ
ZERODHA FUND HOUSE - ZERODHA SILVER ETF,,SILVERCASE,EQ
ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL SILVER ETF,,SILVERIETF,EQ
SIMPLEX INFRASTRUCTURES LIMITED,,SIMPLEXINF,EQ
SINCLAIRS HOTELS LIMITED,,SINCLAIR,EQ
SINDHU TRADE LINKS LIMITED,,SINDHUTRAD,EQ
SINGER INDIA LIMITED,,SINGERIND,EQ
SINTERCOM INDIA LIMITED,,SINTERCOM,EQ
SIRCA PAINTS INDIA LIMITED,,SIRCA,EQ
SIS LIMITED,,SIS,EQ
SIYARAM SILK MILLS LIMITED,,SIYSIL,EQ
S J LOGISTICS (INDIA) LIMITED,,SJLOGISTIC,SM
S.J.S. ENTERPRISES LIMITED,,SJS,EQ
SJVN LIMITED,,SJVN,EQ
SKF INDIA LIMITED,,SKFINDIA,EQ
SKF INDIA (INDUSTRIAL) LIMITED,,SKFINDUS,EQ
SKIPPER LIMITED,,SKIPPER,EQ
SKM EGG PRODUCTS EXPORT (INDIA) LIMITED,,SKMEGGPROD,EQ
SKP BEARING INDUSTRIES LIMITED,,SKP,SM
SKY GOLD AND DIAMONDS LIMITED,,SKYGOLD,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY SMALLCAP 250 ETF,,SMALL250,EQ
DSP MUTUAL FUND - DSP NIFTY SMALLCAP 250 ETF,,SMALLADD,EQ
MIRAE ASSET MF-MIRAE ASSET NIFTY SMALLCAP 250 MOMENTUM QUALITY 100 ETF,,SMALLCAP,EQ
SMARTLINK HOLDINGS LIMITED,,SMARTLINK,EQ
SMARTWORKS COWORKING SPACES LIMITED,,SMARTWORKS,EQ
SMC GLOBAL SECURITIES LIMITED,,SMCGLOBAL,EQ
ZERODHA FUND HOUSE - ZERODHA NIFTY SMALLCAP 100 ETF,,SML100CASE,EQ
SARTHAK METALS LIMITED,,SMLT,EQ
SMS PHARMACEUTICALS LIMITED,,SMSPHARMA,EQ
SNOWMAN LOGISTICS LIMITED,,SNOWMAN,EQ
NIPPON INDIA MUTUAL FUND - NIPPON INDIA BSE SENSEX NEXT 30 ETF,,SNXT30BEES,EQ
UTI BSE SENSEX NEXT 50 ETF,,SNXT50BETA,EQ
SOBHA LIMITED,,SOBHA,EQ
SOLARA ACTIVE PHARMA SCIENCES LIMITED,,SOLARA,EQ
SOLARWORLD ENERGY SOLUTIONS LIMITED,,SOLARWORLD,EQ
SOLEX ENERGY LIMITED,,SOLEX,EQ
SOMANY CERAMICS LIMITED,,SOMANYCERA,EQ
SOMI CONVEYOR BELTINGS LIMITED,,SOMICONVEY,EQ
SONAM LIMITED,,SONAMLTD,EQ
SONATA SOFTWARE LIMITED,,SONATSOFTW,EQ
SAVITA OIL TECHNOLOGIES LIMITED,,SOTL,EQ
THE SOUTH INDIAN BANK LIMITED,,SOUTHBANK,EQ
SOUTH WEST PINNACLE EXPLORATION LIMITED,,SOUTHWEST,EQ
S. P. APPARELS LIMITED,,SPAL,EQ
SPANDANA SPHOORTY FINANCIAL LIMITED,,SPANDANA,EQ
SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED,,SPARC,EQ
SHIVALIC POWER CONTROL LIMITED,,SPCL,SM
SRINIBAS PRADHAN CONSTRUCTIONS LIMITED,,SPCON,SM
SPEB ADHESIVES LIMITED,,SPEB,SM
SPECIALITY RESTAURANTS LIMITED,,SPECIALITY,EQ
SPECTRUM ELECTRICAL INDUSTRIES LIMITED,,SPECTRUM,EQ
SPENCER'S RETAIL LIMITED,,SPENCERS,EQ
SOUTHERN PETROCHEMICALS INDUSTRIES CORPORATION  LIMITED,,SPIC,EQ
SPL INDUSTRIES LIMITED,,SPLIL,EQ
SUPREME PETROCHEM LIMITED,,SPLPETRO,EQ
SPML INFRA LIMITED,,SPMLINFRA,EQ
SPORTKING INDIA LIMITED,,SPORTKING,EQ
SHANKAR LAL RAMPAL DYE-CHEM LIMITED,,SRD,EQ
SREELEATHERS LIMITED,,SREEL,EQ
SRG HOUSING FINANCE LIMITED,,SRGHFL,EQ
SREE RAYALASEEMA HI-STRENGTH HYPO LIMITED,,SRHHYPOLTD,EQ
SRIVASAVI ADHESIVE TAPES LIMITED,,SRIVASAVI,SM
SRM CONTRACTORS LIMITED,,SRM,EQ
SHREE RAM TWISTEX LIMITED,,SRTL,EQ
SARASWATI SAREE DEPOT LIMITED,,SSDL,EQ
SATHLOKHAR SYNERGYS E&C GLOBAL LIMITED,,SSEGL,SM
SRIVARI SPICES AND FOODS LIMITED,,SSFL,SM
SPANDANA SPHOORTY FINANCIAL LIMITED,,SSFLPP,E1
STEEL STRIPS WHEELS LIMITED,,SSWL,EQ
STALLION INDIA FLUOROCHEMICALS LIMITED,,STALLION,EQ
STANLEY LIFESTYLES LIMITED,,STANLEY,EQ
STRIDES PHARMA SCIENCE LIMITED,,STAR,EQ
STAR CEMENT LIMITED,,STARCEMENT,EQ
STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED,,STARHEALTH,EQ
STAR PAPER MILLS LIMITED,,STARPAPER,EQ
STARTECK FINANCE LIMITED,,STARTECK,EQ
THE STATE TRADING CORPORATION OF INDIA LIMITED,,STCINDIA,EQ
STEELCAST LIMITED,,STEELCAS,EQ
STEEL CITY SECURITIES LIMITED,,STEELCITY,EQ
STEEL EXCHANGE INDIA LIMITED,,STEELXIND,EQ
STEL HOLDINGS LIMITED,,STEL,EQ
STOVE KRAFT LIMITED,,STOVEKRAFT,EQ
STRIDERS IMPEX LIMITED,,STRIDERS,SM
STUDDS ACCESSORIES LIMITED,,STUDDS,EQ
STYLAM INDUSTRIES LIMITED,,STYLAMIND,EQ
BAAZAR STYLE RETAIL LIMITED,,STYLEBAAZA,EQ
STYRENIX PERFORMANCE MATERIALS LIMITED,,STYRENIX,EQ
SUBA HOTELS LIMITED,,SUBAHOTELS,SM
SUBEX LIMITED,,SUBEXLTD,EQ
SUBROS LIMITED,,SUBROS,EQ
SUDARSHAN COLORANTS INDIA LIMITED,,SUDARCOLOR,EQ
SUDARSHAN CHEMICAL INDUSTRIES LIMITED,,SUDARSCHEM,EQ
SUKHJIT STARCH & CHEMICALS LIMITED,,SUKHJITS,EQ
SULA VINEYARDS LIMITED,,SULA,EQ
SUMITOMO CHEMICAL INDIA LIMITED,,SUMICHEM,EQ
SUMMIT SECURITIES LIMITED,,SUMMITSEC,EQ
SUNDARAM CLAYTON LIMITED,,SUNCLAY,EQ
SUNDARAM MULTI PAP LIMITED,,SUNDARAM,EQ
SUNDARAM FINANCE LIMITED,,SUNDARMFIN,EQ
SUNDARAM BRAKE LININGS LIMITED,,SUNDRMBRAK,EQ
SUNDRAM FASTENERS LIMITED,,SUNDRMFAST,EQ
SUNDROP BRANDS LIMITED,,SUNDROP,EQ
SUNFLAG IRON AND STEEL COMPANY LIMITED,,SUNFLAG,EQ
SUNREST LIFESCIENCE LIMITED,,SUNREST,SM
SUNTECH INFRA SOLUTIONS LIMITED,,SUNTECH,SM
SUNTECK REALTY LIMITED,,SUNTECK,EQ
SUN TV NETWORK LIMITED,,SUNTV,EQ
SUPERHOUSE LIMITED,,SUPERHOUSE,EQ
SUPER SPINNING MILLS LIMITED,,SUPERSPIN,EQ
SUPRAJIT ENGINEERING LIMITED,,SUPRAJIT,EQ
SUPREME HOLDINGS & HOSPITALITY (INDIA) LIMITED,,SUPREME,EQ
SUPRIYA LIFESCIENCE LIMITED,,SUPRIYA,EQ
SURAJ ESTATE DEVELOPERS LIMITED,,SURAJEST,EQ
SURAJ LIMITED,,SURAJLTD,EQ
SURAKSHA DIAGNOSTIC LIMITED,,SURAKSHA,EQ
SURANA SOLAR LIMITED,,SURANASOL,EQ
SURANA TELECOM AND POWER LIMITED,,SURANAT&P,EQ
SURYALATA SPINNING MILLS LIMITED,,SURYALA,EQ
SURYALAKSHMI COTTON MILLS LIMITED,,SURYALAXMI,EQ
SURYA ROSHNI LIMITED,,SURYAROSNI,EQ
SURYODAY SMALL FINANCE BANK LIMITED,,SURYODAY,EQ
SUTLEJ TEXTILES AND INDUSTRIES LIMITED,,SUTLEJTEX,EQ
SUVEN LIFE SCIENCES LIMITED,,SUVEN,EQ
SUYOG TELEMATICS LIMITED,,SUYOG,EQ
SHREE VASU LOGISTICS LIMITED,,SVLL,EQ
SWAN CORP LIMITED,,SWANCORP,EQ
SWARAJ SUITING LIMITED,,SWARAJ,SM
SWARAJ ENGINES LIMITED,,SWARAJENG,EQ
SWELECT ENERGY SYSTEMS LIMITED,,SWELECTES,EQ
STERLING AND WILSON RENEWABLE ENERGY LIMITED,,SWSOLAR,EQ
SYMPHONY LIMITED,,SYMPHONY,EQ
SYNCOM FORMULATIONS (INDIA) LIMITED,,SYNCOMF,EQ
SYNGENE INTERNATIONAL LIMITED,,SYNGENE,EQ
SYRMA SGS TECHNOLOGY LIMITED,,SYRMA,EQ
SYSTANGO TECHNOLOGIES LIMITED,,SYSTANGO,SM
TAAL TECH LIMITED,,TAALTECH,EQ
TAINWALA CHEMICAL AND PLASTIC (I) LIMITED,,TAINWALCHM,EQ
TAJ GVK HOTELS & RESORTS LIMITED,,TAJGVK,EQ
TALBROS AUTOMOTIVE COMPONENTS LIMITED,,TALBROAUTO,EQ
TAMBOLI INDUSTRIES LIMITED,,TAMBOLIIN,EQ
TANLA PLATFORMS LIMITED,,TANLA,EQ
TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,,TARACHAND,EQ
TARC LIMITED,,TARC,EQ
TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED,,TARIL,EQ
TARSONS PRODUCTS LIMITED,,TARSONS,EQ
TASTY BITE EATABLES LIMITED,,TASTYBITE,EQ
TATA CHEMICALS LIMITED,,TATACHEM,EQ
TATA COMMUNICATIONS LIMITED,,TATACOMM,EQ
TATA MUTUAL FUND TATA GOLD EXCHANGE TRADED FUND,,TATAGOLD,EQ
TATA INVESTMENT CORPORATION LIMITED,,TATAINVEST,EQ
TATA TECHNOLOGIES LIMITED,,TATATECH,EQ
TATA MUTUAL FUND TATA SILVER EXCHANGE TRADED FUND,,TATSILV,EQ
TATVA CHINTAN PHARMA CHEM LIMITED,,TATVA,EQ
TAURIAN MPS LIMITED,,TAURIAN,SM
TBI CORN LIMITED,,TBI,SM
TBO TEK LIMITED,,TBOTEK,EQ
TRIBHOVANDAS BHIMJI ZAVERI LIMITED,,TBZ,EQ
TCC CONCEPT LIMITED,,TCC,EQ
TRANSPORT CORPORATION OF INDIA LIMITED,,TCI,EQ
TCI EXPRESS LIMITED,,TCIEXP,EQ
THAAI CASTING LIMITED,,TCL,SM
TCPL PACKAGING LIMITED,,TCPLPACK,EQ
TD POWER SYSTEMS LIMITED,,TDPOWERSYS,EQ
TEAM INDIA GUARANTY LIMITED,,TEAMGTY,EQ
TEAMLEASE SERVICES LIMITED,,TEAMLEASE,EQ
ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE NIFTY IT ETF,,TECH,EQ
TECHD CYBERSECURITY LIMITED,,TECHD,SM
TECHNO ELECTRIC & ENGINEERING COMPANY LIMITED,,TECHNOE,EQ
TECIL CHEMICALS AND HYDRO POWER LIMITED,,TECILCHEM,EQ
TEGA INDUSTRIES LIMITED,,TEGA,EQ
TEJAS NETWORKS LIMITED,,TEJASNET,EQ
TEMBO GLOBAL INDUSTRIES LIMITED,,TEMBO,EQ
TENNECO CLEAN AIR INDIA LIMITED,,TENNIND,EQ
TEXMACO INFRASTRUCTURE & HOLDINGS LIMITED,,TEXINFRA,EQ
TEXMO PIPES AND PRODUCTS LIMITED,,TEXMOPIPES,EQ
TEXMACO RAIL & ENGINEERING LIMITED,,TEXRAIL,EQ
TOURISM FINANCE CORPORATION OF INDIA LIMITED,,TFCILTD,EQ
TRANSWARRANTY FINANCE LIMITED,,TFL,EQ
TGB BANQUETS AND HOTELS LIMITED,,TGBHOTELS,EQ
THACKER & COMPANY LIMITED,,THACKER,EQ
THANGAMAYIL JEWELLERY LIMITED,,THANGAMAYL,EQ
THE INVESTMENT TRUST OF INDIA LIMITED,,THEINVEST,EQ
THEJO ENGINEERING LIMITED,,THEJO,EQ
THEMIS MEDICARE LIMITED,,THEMISMED,EQ
THERMAX LIMITED,,THERMAX,EQ
THOMAS COOK  (INDIA)  LIMITED,,THOMASCOOK,EQ
THOMAS SCOTT (INDIA) LIMITED,,THOMASCOTT,EQ
THYROCARE TECHNOLOGIES LIMITED,,THYROCARE,EQ
TILAKNAGAR INDUSTRIES LIMITED,,TI,EQ
TIGER LOGISTICS (INDIA) LIMITED,,TIGERLOGS,EQ
TECHNOCRAFT INDUSTRIES (INDIA) LIMITED,,TIIL,EQ
TIL LIMITED,,TIL,EQ
TIL LIMITED,,TILPP,E1
TIME TECHNOPLAST LIMITED,,TIMETECHNO,EQ
TIMEX GROUP INDIA LIMITED,,TIMEX,EQ
TIMKEN INDIA LIMITED,,TIMKEN,EQ
TINNA RUBBER AND INFRASTRUCTURE LIMITED,,TINNARUBR,EQ
TIPS FILMS LIMITED,,TIPSFILMS,EQ
TIPS MUSIC LIMITED,,TIPSMUSIC,EQ
THIRUMALAI CHEMICALS LIMITED,,TIRUMALCHM,EQ
TITAGARH RAIL SYSTEMS LIMITED,,TITAGARH,EQ
TAMILNAD MERCANTILE BANK LIMITED,,TMB,EQ
TATA MOTORS LIMITED,,TMCV,EQ
TATA MUTUAL FUND - TATA NIFTY INDIA DIGITAL EXCHANGE TRADED FUND,,TNIDETF,EQ
TAMILNADU PETROPRODUCTS LIMITED,,TNPETRO,EQ
TAMIL NADU NEWSPRINT & PAPERS LIMITED,,TNPL,EQ
TAMILNADU TELECOMMUNICATION LIMITED,,TNTELE,EQ
TOLINS TYRES LIMITED,,TOLINS,EQ
ZERODHA FUND HOUSE - ZERODHA NIFTY 100 ETF,,TOP100CASE,EQ
DSP MUTUAL FUND - DSP NIFTY TOP 10 EQUAL WEIGHT ETF,,TOP10ADD,EQ
ICICI PRUDENTIAL MF - ICICI PRUDENTIAL NIFTY TOP 15 EQUAL WEIGHT ETF,,TOP15IETF,EQ
